year,date,city,venue,teams,match_number,stage,toss_winner,toss_decision,first_inning_runs,first_inning_overs,first_inning_wickets,second_inning_runs,second_inning_overs,second_inning_wickets,winner,won_by_runs,won_by_wickets,player_of_match,super_over
2021,2021-09-26,Dubai,Dubai International Cricket Stadium,"{""Royal Challengers Bangalore"",""Mumbai Indians""}",39,,Mumbai Indians,field,165,20,6,111,18.1,10,Royal Challengers Bangalore,54,,"{""GJ Maxwell""}",f
2021,2021-09-27,Dubai,Dubai International Cricket Stadium,"{""Rajasthan Royals"",""Sunrisers Hyderabad""}",40,,Rajasthan Royals,bat,164,20,5,167,18.3,3,Sunrisers Hyderabad,,7,"{""JJ Roy""}",f
2021,2021-09-28,Sharjah,Sharjah Cricket Stadium,"{""Delhi Capitals"",""Kolkata Knight Riders""}",41,,Kolkata Knight Riders,field,127,20,9,130,18.2,7,Kolkata Knight Riders,,3,"{""SP Narine""}",f
2021,2021-09-28,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi","{""Punjab Kings"",""Mumbai Indians""}",42,,Mumbai Indians,field,135,20,6,137,19,4,Mumbai Indians,,6,"{""KA Pollard""}",f
2021,2021-09-29,Dubai,Dubai International Cricket Stadium,"{""Rajasthan Royals"",""Royal Challengers Bangalore""}",43,,Royal Challengers Bangalore,field,149,20,9,153,17.1,3,Royal Challengers Bangalore,,7,"{""YS Chahal""}",f
2021,2021-09-30,Sharjah,Sharjah Cricket Stadium,"{""Sunrisers Hyderabad"",""Chennai Super Kings""}",44,,Chennai Super Kings,field,134,20,7,139,19.4,4,Chennai Super Kings,,6,"{""JR Hazlewood""}",f
2021,2021-10-01,Dubai,Dubai International Cricket Stadium,"{""Kolkata Knight Riders"",""Punjab Kings""}",45,,Punjab Kings,field,165,20,7,168,19.3,5,Punjab Kings,,5,"{""KL Rahul""}",f
2021,2021-10-02,Sharjah,Sharjah Cricket Stadium,"{""Mumbai Indians"",""Delhi Capitals""}",46,,Delhi Capitals,field,129,20,8,132,19.1,6,Delhi Capitals,,4,"{""AR Patel""}",f
2021,2021-10-02,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi","{""Chennai Super Kings"",""Rajasthan Royals""}",47,,Rajasthan Royals,field,189,20,4,190,17.3,3,Rajasthan Royals,,7,"{""RD Gaikwad""}",f
2021,2021-10-03,Sharjah,Sharjah Cricket Stadium,"{""Royal Challengers Bangalore"",""Punjab Kings""}",48,,Royal Challengers Bangalore,bat,164,20,7,158,20,6,Royal Challengers Bangalore,6,,"{""GJ Maxwell""}",f
2021,2021-10-03,Dubai,Dubai International Cricket Stadium,"{""Sunrisers Hyderabad"",""Kolkata Knight Riders""}",49,,Sunrisers Hyderabad,bat,115,20,8,119,19.4,4,Kolkata Knight Riders,,6,"{""Shubman Gill""}",f
2021,2021-10-04,Dubai,Dubai International Cricket Stadium,"{""Chennai Super Kings"",""Delhi Capitals""}",50,,Delhi Capitals,field,136,20,5,139,19.5,7,Delhi Capitals,,3,"{""AR Patel""}",f
2021,2021-10-05,Sharjah,Sharjah Cricket Stadium,"{""Rajasthan Royals"",""Mumbai Indians""}",51,,Mumbai Indians,field,90,20,9,94,8.2,2,Mumbai Indians,,8,"{""NM Coulter-Nile""}",f
2021,2021-10-06,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi","{""Sunrisers Hyderabad"",""Royal Challengers Bangalore""}",52,,Royal Challengers Bangalore,field,141,20,7,137,20,6,Sunrisers Hyderabad,4,,"{""KS Williamson""}",f
2021,2021-10-07,Dubai,Dubai International Cricket Stadium,"{""Chennai Super Kings"",""Punjab Kings""}",53,,Punjab Kings,field,134,20,6,139,13,4,Punjab Kings,,6,"{""KL Rahul""}",f
2021,2021-10-07,Sharjah,Sharjah Cricket Stadium,"{""Kolkata Knight Riders"",""Rajasthan Royals""}",54,,Rajasthan Royals,field,171,20,4,85,16.1,10,Kolkata Knight Riders,86,,"{""Shivam Mavi""}",f
2021,2021-10-08,Abu Dhabi,"Zayed Cricket Stadium, Abu Dhabi","{""Mumbai Indians"",""Sunrisers Hyderabad""}",55,,Mumbai Indians,bat,235,20,9,193,20,8,Mumbai Indians,42,,"{""Ishan Kishan""}",f
2021,2021-10-08,Dubai,Dubai International Cricket Stadium,"{""Delhi Capitals"",""Royal Challengers Bangalore""}",56,,Royal Challengers Bangalore,field,164,20,5,166,20,3,Royal Challengers Bangalore,,7,"{""KS Bharat""}",f
2021,2021-10-10,Dubai,Dubai International Cricket Stadium,"{""Delhi Capitals"",""Chennai Super Kings""}",,Qualifier 1,Chennai Super Kings,field,172,20,5,173,19.5,6,Chennai Super Kings,,4,"{""RD Gaikwad""}",f
2021,2021-10-11,Sharjah,Sharjah Cricket Stadium,"{""Royal Challengers Bangalore"",""Kolkata Knight Riders""}",,Eliminator,Royal Challengers Bangalore,bat,138,20,7,139,19.4,6,Kolkata Knight Riders,,4,"{""SP Narine""}",f
2021,2021-10-13,Sharjah,Sharjah Cricket Stadium,"{""Delhi Capitals"",""Kolkata Knight Riders""}",,Qualifier 2,Kolkata Knight Riders,field,135,20,5,136,19.5,7,Kolkata Knight Riders,,3,"{""VR Iyer""}",f
2021,2021-10-15,Dubai,Dubai International Cricket Stadium,"{""Chennai Super Kings"",""Kolkata Knight Riders""}",,Final,Kolkata Knight Riders,field,192,20,3,165,20,9,Chennai Super Kings,27,,"{""F du Plessis""}",f
2022,2022-03-26,Mumbai,"Wankhede Stadium, Mumbai","{""Chennai Super Kings"",""Kolkata Knight Riders""}",1,,Kolkata Knight Riders,field,131,20,5,133,18.3,4,Kolkata Knight Riders,,6,"{""UT Yadav""}",f
2022,2022-03-27,Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Royal Challengers Bangalore"",""Punjab Kings""}",3,,Punjab Kings,field,205,20,2,208,19,5,Punjab Kings,,5,"{""OF Smith""}",f
2022,2022-03-27,Mumbai,"Brabourne Stadium, Mumbai","{""Mumbai Indians"",""Delhi Capitals""}",2,,Delhi Capitals,field,177,20,5,179,18.2,6,Delhi Capitals,,4,"{""Kuldeep Yadav""}",f
2022,2022-03-28,Mumbai,"Wankhede Stadium, Mumbai","{""Lucknow Super Giants"",""Gujarat Titans""}",4,,Gujarat Titans,field,158,20,6,161,19.4,5,Gujarat Titans,,5,"{""Mohammed Shami""}",f
2022,2022-03-29,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Rajasthan Royals"",""Sunrisers Hyderabad""}",5,,Sunrisers Hyderabad,field,210,20,6,149,20,7,Rajasthan Royals,61,,"{""SV Samson""}",f
2022,2022-03-30,Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Kolkata Knight Riders"",""Royal Challengers Bangalore""}",6,,Royal Challengers Bangalore,field,128,18.5,10,132,19.2,7,Royal Challengers Bangalore,,3,"{""PWH de Silva""}",f
2022,2022-03-31,Mumbai,"Brabourne Stadium, Mumbai","{""Chennai Super Kings"",""Lucknow Super Giants""}",7,,Lucknow Super Giants,field,210,20,7,211,19.5,4,Lucknow Super Giants,,6,"{""E Lewis""}",f
2022,2022-04-01,Mumbai,"Wankhede Stadium, Mumbai","{""Punjab Kings"",""Kolkata Knight Riders""}",8,,Kolkata Knight Riders,field,137,18.2,10,141,14.3,4,Kolkata Knight Riders,,6,"{""UT Yadav""}",f
2022,2022-04-02,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Gujarat Titans"",""Delhi Capitals""}",10,,Delhi Capitals,field,171,20,6,157,20,9,Gujarat Titans,14,,"{""LH Ferguson""}",f
2022,2022-04-02,Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Rajasthan Royals"",""Mumbai Indians""}",9,,Mumbai Indians,field,193,20,8,170,20,8,Rajasthan Royals,23,,"{""JC Buttler""}",f
2022,2022-04-03,Mumbai,"Brabourne Stadium, Mumbai","{""Punjab Kings"",""Chennai Super Kings""}",11,,Chennai Super Kings,field,180,20,8,126,18,10,Punjab Kings,54,,"{""LS Livingstone""}",f
2022,2022-04-04,Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Lucknow Super Giants"",""Sunrisers Hyderabad""}",12,,Sunrisers Hyderabad,field,169,20,7,157,20,9,Lucknow Super Giants,12,,"{""Avesh Khan""}",f
2022,2022-04-05,Mumbai,"Wankhede Stadium, Mumbai","{""Rajasthan Royals"",""Royal Challengers Bangalore""}",13,,Royal Challengers Bangalore,field,169,20,3,173,19.1,6,Royal Challengers Bangalore,,4,"{""KD Karthik""}",f
2022,2022-04-06,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Mumbai Indians"",""Kolkata Knight Riders""}",14,,Kolkata Knight Riders,field,161,20,4,162,16,5,Kolkata Knight Riders,,5,"{""PJ Cummins""}",f
2022,2022-04-07,Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Delhi Capitals"",""Lucknow Super Giants""}",15,,Lucknow Super Giants,field,149,20,3,155,19.4,4,Lucknow Super Giants,,6,"{""Q de Kock""}",f
2022,2022-04-08,Mumbai,"Brabourne Stadium, Mumbai","{""Punjab Kings"",""Gujarat Titans""}",16,,Gujarat Titans,field,189,20,9,190,20,4,Gujarat Titans,,6,"{""Shubman Gill""}",f
2022,2022-04-09,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Mumbai Indians"",""Royal Challengers Bangalore""}",18,,Royal Challengers Bangalore,field,151,20,6,152,18.3,3,Royal Challengers Bangalore,,7,"{""Anuj Rawat""}",f
2022,2022-04-09,Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Chennai Super Kings"",""Sunrisers Hyderabad""}",17,,Sunrisers Hyderabad,field,154,20,7,155,18,2,Sunrisers Hyderabad,,8,"{""Abhishek Sharma""}",f
2022,2022-04-10,Mumbai,"Brabourne Stadium, Mumbai","{""Delhi Capitals"",""Kolkata Knight Riders""}",19,,Kolkata Knight Riders,field,215,20,5,171,19.4,10,Delhi Capitals,44,,"{""Kuldeep Yadav""}",f
2022,2022-04-10,Mumbai,"Wankhede Stadium, Mumbai","{""Rajasthan Royals"",""Lucknow Super Giants""}",20,,Lucknow Super Giants,field,165,20,6,162,20,8,Rajasthan Royals,3,,"{""YS Chahal""}",f
2022,2022-04-11,Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Gujarat Titans"",""Sunrisers Hyderabad""}",21,,Sunrisers Hyderabad,field,162,20,7,168,19.1,3,Sunrisers Hyderabad,,8,"{""KS Williamson""}",f
2022,2022-04-12,Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Chennai Super Kings"",""Royal Challengers Bangalore""}",22,,Royal Challengers Bangalore,field,216,20,4,193,20,9,Chennai Super Kings,23,,"{""S Dube""}",f
2022,2022-04-13,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Punjab Kings"",""Mumbai Indians""}",23,,Mumbai Indians,field,198,20,5,186,20,9,Punjab Kings,12,,"{""MA Agarwal""}",f
2022,2022-04-14,Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Gujarat Titans"",""Rajasthan Royals""}",24,,Rajasthan Royals,field,192,20,4,155,20,9,Gujarat Titans,37,,"{""HH Pandya""}",f
2022,2022-04-15,Mumbai,"Brabourne Stadium, Mumbai","{""Kolkata Knight Riders"",""Sunrisers Hyderabad""}",25,,Sunrisers Hyderabad,field,175,20,8,176,17.5,3,Sunrisers Hyderabad,,7,"{""RA Tripathi""}",f
2022,2022-04-16,Mumbai,"Wankhede Stadium, Mumbai","{""Royal Challengers Bangalore"",""Delhi Capitals""}",27,,Delhi Capitals,field,189,20,5,173,20,7,Royal Challengers Bangalore,16,,"{""KD Karthik""}",f
2022,2022-04-16,Mumbai,"Brabourne Stadium, Mumbai","{""Lucknow Super Giants"",""Mumbai Indians""}",26,,Mumbai Indians,field,199,20,4,181,20,9,Lucknow Super Giants,18,,"{""KL Rahul""}",f
2022,2022-04-17,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Chennai Super Kings"",""Gujarat Titans""}",29,,Gujarat Titans,field,169,20,5,170,20,7,Gujarat Titans,,3,"{""DA Miller""}",f
2022,2022-04-17,Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Punjab Kings"",""Sunrisers Hyderabad""}",28,,Sunrisers Hyderabad,field,151,20,10,152,18.5,3,Sunrisers Hyderabad,,7,"{""Umran Malik""}",f
2022,2022-04-18,Mumbai,"Brabourne Stadium, Mumbai","{""Rajasthan Royals"",""Kolkata Knight Riders""}",30,,Kolkata Knight Riders,field,217,20,5,210,19.4,10,Rajasthan Royals,7,,"{""YS Chahal""}",f
2022,2022-04-19,Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Royal Challengers Bangalore"",""Lucknow Super Giants""}",31,,Lucknow Super Giants,field,181,20,6,163,20,8,Royal Challengers Bangalore,18,,"{""F du Plessis""}",f
2022,2022-04-20,Mumbai,"Brabourne Stadium, Mumbai","{""Punjab Kings"",""Delhi Capitals""}",32,,Delhi Capitals,field,115,20,10,119,10.3,1,Delhi Capitals,,9,"{""Kuldeep Yadav""}",f
2022,2022-04-21,Navi Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Mumbai Indians"",""Chennai Super Kings""}",33,,Chennai Super Kings,field,155,20,7,156,20,7,Chennai Super Kings,,3,"{""Mukesh Choudhary""}",f
2022,2022-04-22,Mumbai,"Wankhede Stadium, Mumbai","{""Rajasthan Royals"",""Delhi Capitals""}",34,,Delhi Capitals,field,222,20,2,207,20,8,Rajasthan Royals,15,,"{""JC Buttler""}",f
2022,2022-04-23,Navi Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Gujarat Titans"",""Kolkata Knight Riders""}",35,,Gujarat Titans,bat,156,20,9,148,20,8,Gujarat Titans,8,,"{""Rashid Khan""}",f
2022,2022-04-23,Mumbai,"Brabourne Stadium, Mumbai","{""Royal Challengers Bangalore"",""Sunrisers Hyderabad""}",36,,Sunrisers Hyderabad,field,68,16.1,10,72,8,1,Sunrisers Hyderabad,,9,"{""M Jansen""}",f
2022,2022-04-24,Mumbai,"Wankhede Stadium, Mumbai","{""Lucknow Super Giants"",""Mumbai Indians""}",37,,Mumbai Indians,field,168,20,6,132,20,8,Lucknow Super Giants,36,,"{""KL Rahul""}",f
2022,2022-04-25,Mumbai,"Wankhede Stadium, Mumbai","{""Punjab Kings"",""Chennai Super Kings""}",38,,Chennai Super Kings,field,187,20,4,176,20,6,Punjab Kings,11,,"{""S Dhawan""}",f
2022,2022-04-26,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Rajasthan Royals"",""Royal Challengers Bangalore""}",39,,Royal Challengers Bangalore,field,144,20,8,115,19.3,10,Rajasthan Royals,29,,"{""R Parag""}",f
2022,2022-04-27,Mumbai,"Wankhede Stadium, Mumbai","{""Sunrisers Hyderabad"",""Gujarat Titans""}",40,,Gujarat Titans,field,195,20,6,199,20,5,Gujarat Titans,,5,"{""Umran Malik""}",f
2022,2022-04-28,Mumbai,"Wankhede Stadium, Mumbai","{""Kolkata Knight Riders"",""Delhi Capitals""}",41,,Delhi Capitals,field,146,20,9,150,19,6,Delhi Capitals,,4,"{""Kuldeep Yadav""}",f
2022,2022-04-29,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Lucknow Super Giants"",""Punjab Kings""}",42,,Punjab Kings,field,153,20,8,133,20,8,Lucknow Super Giants,20,,"{""KH Pandya""}",f
2022,2022-04-30,Mumbai,"Brabourne Stadium, Mumbai","{""Royal Challengers Bangalore"",""Gujarat Titans""}",43,,Royal Challengers Bangalore,bat,170,20,6,174,19.4,4,Gujarat Titans,,6,"{""R Tewatia""}",f
2022,2022-04-30,Navi Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Rajasthan Royals"",""Mumbai Indians""}",44,,Mumbai Indians,field,158,20,6,161,19.2,5,Mumbai Indians,,5,"{""SA Yadav""}",f
2022,2022-05-01,Mumbai,"Wankhede Stadium, Mumbai","{""Lucknow Super Giants"",""Delhi Capitals""}",45,,Lucknow Super Giants,bat,195,20,3,189,20,7,Lucknow Super Giants,6,,"{""Mohsin Khan""}",f
2022,2022-05-01,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Chennai Super Kings"",""Sunrisers Hyderabad""}",46,,Sunrisers Hyderabad,field,202,20,2,189,20,6,Chennai Super Kings,13,,"{""RD Gaikwad""}",f
2022,2022-05-02,Mumbai,"Wankhede Stadium, Mumbai","{""Rajasthan Royals"",""Kolkata Knight Riders""}",47,,Kolkata Knight Riders,field,152,20,5,158,19.1,3,Kolkata Knight Riders,,7,"{""RK Singh""}",f
2022,2022-05-03,Navi Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Gujarat Titans"",""Punjab Kings""}",48,,Gujarat Titans,bat,143,20,8,145,16,2,Punjab Kings,,8,"{""K Rabada""}",f
2022,2022-05-04,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Royal Challengers Bangalore"",""Chennai Super Kings""}",49,,Chennai Super Kings,field,173,20,8,160,20,8,Royal Challengers Bangalore,13,,"{""HV Patel""}",f
2022,2022-05-05,Mumbai,"Brabourne Stadium, Mumbai","{""Delhi Capitals"",""Sunrisers Hyderabad""}",50,,Sunrisers Hyderabad,field,207,20,3,186,20,8,Delhi Capitals,21,,"{""DA Warner""}",f
2022,2022-05-06,Mumbai,"Brabourne Stadium, Mumbai","{""Mumbai Indians"",""Gujarat Titans""}",51,,Gujarat Titans,field,177,20,6,172,20,5,Mumbai Indians,5,,"{""TH David""}",f
2022,2022-05-07,Mumbai,"Wankhede Stadium, Mumbai","{""Punjab Kings"",""Rajasthan Royals""}",52,,Punjab Kings,bat,189,20,5,190,19.5,4,Rajasthan Royals,,6,"{""YBK Jaiswal""}",f
2022,2022-05-07,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Lucknow Super Giants"",""Kolkata Knight Riders""}",53,,Kolkata Knight Riders,field,176,20,7,101,14.3,10,Lucknow Super Giants,75,,"{""Avesh Khan""}",f
2022,2022-05-08,Navi Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Chennai Super Kings"",""Delhi Capitals""}",55,,Delhi Capitals,field,208,20,6,117,17.4,10,Chennai Super Kings,91,,"{""DP Conway""}",f
2022,2022-05-08,Mumbai,"Wankhede Stadium, Mumbai","{""Royal Challengers Bangalore"",""Sunrisers Hyderabad""}",54,,Royal Challengers Bangalore,bat,192,20,3,125,19.3,10,Royal Challengers Bangalore,67,,"{""PWH de Silva""}",f
2022,2022-05-09,Navi Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Kolkata Knight Riders"",""Mumbai Indians""}",56,,Mumbai Indians,field,165,20,9,113,17.3,10,Kolkata Knight Riders,52,,"{""JJ Bumrah""}",f
2022,2022-05-10,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Gujarat Titans"",""Lucknow Super Giants""}",57,,Gujarat Titans,bat,144,20,4,82,13.5,10,Gujarat Titans,62,,"{""Shubman Gill""}",f
2022,2022-05-11,Navi Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Rajasthan Royals"",""Delhi Capitals""}",58,,Delhi Capitals,field,160,20,6,161,18.1,2,Delhi Capitals,,8,"{""MR Marsh""}",f
2022,2022-05-12,Mumbai,"Wankhede Stadium, Mumbai","{""Chennai Super Kings"",""Mumbai Indians""}",59,,Mumbai Indians,field,97,16,10,103,14.5,5,Mumbai Indians,,5,"{""DR Sams""}",f
2022,2022-05-13,Mumbai,"Brabourne Stadium, Mumbai","{""Punjab Kings"",""Royal Challengers Bangalore""}",60,,Royal Challengers Bangalore,field,209,20,9,155,20,9,Punjab Kings,54,,"{""JM Bairstow""}",f
2022,2022-05-14,Pune,"Maharashtra Cricket Association Stadium, Pune","{""Kolkata Knight Riders"",""Sunrisers Hyderabad""}",61,,Kolkata Knight Riders,bat,177,20,6,123,20,8,Kolkata Knight Riders,54,,"{""AD Russell""}",f
2022,2022-05-15,Mumbai,"Brabourne Stadium, Mumbai","{""Rajasthan Royals"",""Lucknow Super Giants""}",63,,Rajasthan Royals,bat,178,20,6,154,20,8,Rajasthan Royals,24,,"{""TA Boult""}",f
2022,2022-05-15,Mumbai,"Wankhede Stadium, Mumbai","{""Chennai Super Kings"",""Gujarat Titans""}",62,,Chennai Super Kings,bat,133,20,5,137,19.1,3,Gujarat Titans,,7,"{""WP Saha""}",f
2022,2022-05-16,Navi Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Delhi Capitals"",""Punjab Kings""}",64,,Punjab Kings,field,159,20,7,142,20,9,Delhi Capitals,17,,"{""SN Thakur""}",f
2022,2022-05-17,Mumbai,"Wankhede Stadium, Mumbai","{""Sunrisers Hyderabad"",""Mumbai Indians""}",65,,Mumbai Indians,field,193,20,6,190,20,7,Sunrisers Hyderabad,3,,"{""RA Tripathi""}",f
2022,2022-05-18,Navi Mumbai,"Dr DY Patil Sports Academy, Mumbai","{""Lucknow Super Giants"",""Kolkata Knight Riders""}",66,,Lucknow Super Giants,bat,210,20,0,208,20,8,Lucknow Super Giants,2,,"{""Q de Kock""}",f
2022,2022-05-19,Mumbai,"Wankhede Stadium, Mumbai","{""Gujarat Titans"",""Royal Challengers Bangalore""}",67,,Gujarat Titans,bat,168,20,5,170,18.4,2,Royal Challengers Bangalore,,8,"{""V Kohli""}",f
2022,2022-05-20,Mumbai,"Brabourne Stadium, Mumbai","{""Chennai Super Kings"",""Rajasthan Royals""}",68,,Chennai Super Kings,bat,150,20,6,151,19.5,5,Rajasthan Royals,,5,"{""R Ashwin""}",f
2022,2022-05-21,Mumbai,"Wankhede Stadium, Mumbai","{""Delhi Capitals"",""Mumbai Indians""}",69,,Mumbai Indians,field,159,20,7,160,19.2,5,Mumbai Indians,,5,"{""JJ Bumrah""}",f
2022,2022-05-22,Mumbai,"Wankhede Stadium, Mumbai","{""Sunrisers Hyderabad"",""Punjab Kings""}",70,,Sunrisers Hyderabad,bat,157,20,8,160,15.1,5,Punjab Kings,,5,"{""Harpreet Brar""}",f
2022,2022-05-24,Kolkata,"Eden Gardens, Kolkata","{""Rajasthan Royals"",""Gujarat Titans""}",,Qualifier 1,Gujarat Titans,field,188,20,6,191,19.3,3,Gujarat Titans,,7,"{""DA Miller""}",f
2022,2022-05-25,Kolkata,"Eden Gardens, Kolkata","{""Royal Challengers Bangalore"",""Lucknow Super Giants""}",,Eliminator,Lucknow Super Giants,field,207,20,4,193,20,6,Royal Challengers Bangalore,14,,"{""RM Patidar""}",f
2022,2022-05-27,Ahmedabad,"Narendra Modi Stadium, Ahmedabad","{""Royal Challengers Bangalore"",""Rajasthan Royals""}",,Qualifier 2,Rajasthan Royals,field,157,20,8,161,18.1,3,Rajasthan Royals,,7,"{""JC Buttler""}",f
2022,2022-05-29,Ahmedabad,"Narendra Modi Stadium, Ahmedabad","{""Rajasthan Royals"",""Gujarat Titans""}",,Final,Rajasthan Royals,bat,130,20,9,133,18.1,3,Gujarat Titans,,7,"{""HH Pandya""}",f
2023,2023-03-31,Ahmedabad,"Narendra Modi Stadium, Ahmedabad","{""Chennai Super Kings"",""Gujarat Titans""}",1,,Gujarat Titans,field,178,20,7,182,19.3,5,Gujarat Titans,,5,"{""Rashid Khan""}",f
2023,2023-04-01,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","{""Lucknow Super Giants"",""Delhi Capitals""}",3,,Delhi Capitals,field,193,20,6,143,20,9,Lucknow Super Giants,50,,"{""MA Wood""}",f
2023,2023-04-01,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","{""Punjab Kings"",""Kolkata Knight Riders""}",2,,Kolkata Knight Riders,field,191,20,5,146,16,7,Punjab Kings,7,,"{""Arshdeep Singh""}",f
2023,2023-04-02,Bengaluru,"M Chinnaswamy Stadium, Bengaluru","{""Mumbai Indians"",""Royal Challengers Bangalore""}",5,,Royal Challengers Bangalore,field,171,20,7,172,16.3,2,Royal Challengers Bangalore,,8,"{""F du Plessis""}",f
2023,2023-04-02,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","{""Rajasthan Royals"",""Sunrisers Hyderabad""}",4,,Sunrisers Hyderabad,field,203,20,5,131,20,8,Rajasthan Royals,72,,"{""JC Buttler""}",f
2023,2023-04-03,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai","{""Chennai Super Kings"",""Lucknow Super Giants""}",6,,Lucknow Super Giants,field,217,20,7,205,20,7,Chennai Super Kings,12,,"{""MM Ali""}",f
2023,2023-04-04,Delhi,"Arun Jaitley Stadium, Delhi","{""Delhi Capitals"",""Gujarat Titans""}",7,,Gujarat Titans,field,162,20,8,163,18.1,4,Gujarat Titans,,6,"{""B Sai Sudharsan""}",f
2023,2023-04-05,Guwahati,"Barsapara Cricket Stadium, Guwahati","{""Punjab Kings"",""Rajasthan Royals""}",8,,Rajasthan Royals,field,197,20,5,192,20,7,Punjab Kings,5,,"{""NT Ellis""}",f
2023,2023-04-06,Kolkata,"Eden Gardens, Kolkata","{""Kolkata Knight Riders"",""Royal Challengers Bangalore""}",9,,Royal Challengers Bangalore,field,204,20,7,123,17.4,10,Kolkata Knight Riders,81,,"{""SN Thakur""}",f
2023,2023-04-07,Lucknow,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","{""Sunrisers Hyderabad"",""Lucknow Super Giants""}",10,,Sunrisers Hyderabad,bat,121,20,8,127,16,5,Lucknow Super Giants,,5,"{""KH Pandya""}",f
2023,2023-04-08,Mumbai,"Wankhede Stadium, Mumbai","{""Mumbai Indians"",""Chennai Super Kings""}",12,,Chennai Super Kings,field,157,20,8,159,18.2,3,Chennai Super Kings,,7,"{""RA Jadeja""}",f
2023,2023-04-08,Guwahati,"Barsapara Cricket Stadium, Guwahati","{""Rajasthan Royals"",""Delhi Capitals""}",11,,Delhi Capitals,field,199,20,4,142,20,9,Rajasthan Royals,57,,"{""YBK Jaiswal""}",f
2023,2023-04-09,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","{""Punjab Kings"",""Sunrisers Hyderabad""}",14,,Sunrisers Hyderabad,field,143,20,9,145,17.1,2,Sunrisers Hyderabad,,8,"{""S Dhawan""}",f
2023,2023-04-09,Ahmedabad,"Narendra Modi Stadium, Ahmedabad","{""Gujarat Titans"",""Kolkata Knight Riders""}",13,,Gujarat Titans,bat,204,20,4,207,20,7,Kolkata Knight Riders,,3,"{""RK Singh""}",f
2023,2023-04-10,Bengaluru,"M Chinnaswamy Stadium, Bengaluru","{""Royal Challengers Bangalore"",""Lucknow Super Giants""}",15,,Lucknow Super Giants,field,212,20,2,213,20,9,Lucknow Super Giants,,1,"{""N Pooran""}",f
2023,2023-04-11,Delhi,"Arun Jaitley Stadium, Delhi","{""Delhi Capitals"",""Mumbai Indians""}",16,,Mumbai Indians,field,172,19.4,10,173,20,4,Mumbai Indians,,6,"{""RG Sharma""}",f
2023,2023-04-12,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai","{""Rajasthan Royals"",""Chennai Super Kings""}",17,,Chennai Super Kings,field,175,20,8,172,20,6,Rajasthan Royals,3,,"{""R Ashwin""}",f
2023,2023-04-13,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh","{""Punjab Kings"",""Gujarat Titans""}",18,,Gujarat Titans,field,153,20,8,154,19.5,4,Gujarat Titans,,6,"{""MM Sharma""}",f
2023,2023-04-14,Kolkata,"Eden Gardens, Kolkata","{""Sunrisers Hyderabad"",""Kolkata Knight Riders""}",19,,Kolkata Knight Riders,field,228,20,4,205,20,7,Sunrisers Hyderabad,23,,"{""HC Brook""}",f
